ticker,train_end,target_date,last_train_y,yhat,yhat_lower,yhat_upper,actual,abs_error,pct_error,pred_dir,actual_dir,direction_correct,interval_hit
AAPL,2024-02-22,2024-02-23,184.37,185.25577497288805,180.64463763099153,189.8534051547655,182.52,2.735774972888038,1.4988905176080147,1,0,0,1
AAPL,2024-02-23,2024-02-26,182.52,185.33377870724706,180.39726936248042,190.07206069559098,181.16,4.173778707247067,2.3039184737340883,1,0,0,1
AAPL,2024-02-26,2024-02-27,181.16,184.44506853826064,179.68763148744011,189.22016066380442,182.63,1.8150685382606468,0.9938501550464117,1,1,1,1
AAPL,2024-02-27,2024-02-28,182.63,183.52355851716146,178.84675608087355,188.35299690319408,181.42,2.103558517161474,1.1594964816698956,1,0,0,1
AAPL,2024-02-28,2024-02-29,181.42,183.6366265120713,178.47556337550438,188.66528039712537,180.75,2.8866265120713024,1.5970271158570397,1,0,0,1
AAPL,2024-02-29,2024-03-01,180.75,183.42724703331007,178.41938603110302,188.42162880116285,179.66,3.7672470333100705,2.096875783758423,1,0,0,1
AAPL,2024-03-01,2024-03-04,179.66,182.77394087939123,177.7782393121843,187.73770455631072,175.1,7.673940879391239,4.382604728128485,1,0,0,0
AAPL,2024-03-04,2024-03-05,175.1,181.90033985018354,177.1350343915328,186.87149186219148,170.12,11.780339850183537,6.924723635957597,1,0,0,0
AAPL,2024-03-05,2024-03-06,170.12,180.74431329966677,175.77377638421095,185.81921869122255,169.12,11.624313299666767,6.8734113641079855,1,0,0,0
AAPL,2024-03-06,2024-03-07,169.12,180.14195665165974,175.27685525586753,185.16535439830722,169.0,11.14195665165974,6.592873757988434,1,0,0,0
AAPL,2024-03-07,2024-03-08,169.0,179.30467872842198,174.27145339250615,184.50376805252606,170.73,8.574678728421986,5.022362049973497,1,1,1,0
AAPL,2024-03-08,2024-03-11,170.73,178.1010666389101,172.87464512201083,182.9410749941954,172.75,5.351066638910112,3.09757837256171,1,1,1,0
AAPL,2024-03-11,2024-03-12,172.75,177.40703784627112,172.31315959662993,182.49086881314796,173.23,4.1770378462711335,2.411267012659474,1,1,1,1
AAPL,2024-03-12,2024-03-13,173.23,176.64428541964898,171.36804451241113,181.8748791026305,171.13,5.514285419648985,3.2222786298876627,1,0,0,0
AAPL,2024-03-13,2024-03-14,171.13,176.24610157460904,171.27387176866753,181.09754468856545,173.0,3.2461015746090425,1.8763592915730674,1,1,1,1
AAPL,2024-03-14,2024-03-15,173.0,176.02701669928143,170.83494619091766,181.5182110437201,172.62,3.407016699281428,1.9737091293500504,1,0,0,1
AAPL,2024-03-15,2024-03-18,172.62,175.3747140287517,169.86879413227865,180.60916623021282,173.72,1.6547140287516982,0.9525178613035035,1,1,1,1
AAPL,2024-03-18,2024-03-19,173.72,174.93063439964135,169.45010112056724,180.23902522480404,176.08,1.1493656003586636,0.6527519311071037,1,1,1,1
AAPL,2024-03-19,2024-03-20,176.08,174.45052361190375,169.2663090578817,179.7423380349717,178.67,4.21947638809624,2.3616031722505624,0,1,0,1
AAPL,2024-03-20,2024-03-21,178.67,174.80377007068168,169.63125085618128,179.79697744434182,171.37,3.4337700706816747,2.003717144471788,0,0,1,1
AAPL,2024-03-21,2024-03-22,171.37,174.60035663565804,169.62076598848302,179.68246767500725,172.28,2.320356635658044,1.3468520057600177,1,1,1,1
AAPL,2024-03-22,2024-03-25,172.28,173.659870699867,168.58670323326592,179.28159399264175,170.85,2.8098706998670195,1.644641907932429,1,0,0,1
AAPL,2024-03-25,2024-03-26,170.85,173.19355648625358,167.86536388429883,177.979145651919,169.71,3.483556486253576,2.052652457750463,1,0,0,1
AAPL,2024-03-26,2024-03-27,169.71,172.251664268711,167.39340222818436,177.69475608563155,173.31,1.0583357312889916,0.610660510777177,1,1,1,1
AAPL,2024-03-27,2024-03-28,173.31,172.2951877303,167.1126519933974,177.54402353193854,171.48,0.8151877303000106,0.47538356091233513,0,0,1,1
AAPL,2024-03-28,2024-04-01,171.48,171.844566860208,166.30348088491976,176.8787599078579,170.03,1.8145668602080036,1.0672039405406593,1,0,0,1
AAPL,2024-04-01,2024-04-02,170.03,170.3831701007857,164.9321897410022,175.2427526194994,168.84,1.5431701007856873,0.9139837128016399,1,0,0,1
AAPL,2024-04-02,2024-04-03,168.84,169.81511444200228,164.90140781393816,174.97876936887928,169.65,0.16511444200227743,0.09732652047895358,1,1,1,1
AAPL,2024-04-03,2024-04-04,169.65,169.51429026755903,164.84513957182293,174.98749454528306,168.82,0.6942902675590403,0.41126067262049176,0,0,1,1
AAPL,2024-04-04,2024-04-05,168.82,169.1217064536495,163.91306221442818,174.13055133591726,169.58,0.458293546350518,0.27025212072384286,1,1,1,1
AAPL,2024-04-05,2024-04-08,169.58,168.14078462997145,163.12099431113177,173.11089500795896,168.45,0.3092153700285394,0.18356507569616082,0,0,1,1
AAPL,2024-04-08,2024-04-09,168.45,167.85914930441626,162.72329273960867,172.768282897358,169.67,1.8108506955837242,1.0672780665273747,0,1,0,1
AAPL,2024-04-09,2024-04-10,169.67,167.2593069416841,162.3658002524998,172.41671780987855,167.78,0.5206930583159135,0.31034274543144547,0,0,1,1
AAPL,2024-04-10,2024-04-11,167.78,167.19379519234576,161.9952125366804,172.12714156136423,175.04,7.846204807654232,4.482521027882758,0,1,0,0
AAPL,2024-04-11,2024-04-12,175.04,167.50410832613466,162.2264312980612,172.49982246749357,176.55,9.045891673865356,5.123699616739159,0,1,0,0
AAPL,2024-04-12,2024-04-15,176.55,167.3074093800418,162.51281880225167,172.12642412897995,172.69,5.382590619958194,3.116909270743241,0,0,1,0
AAPL,2024-04-15,2024-04-16,172.69,167.28948115091038,162.21444651390507,172.27994618641037,169.38,2.0905188490896194,1.2342182364896668,0,0,1,1
AAPL,2024-04-16,2024-04-17,169.38,166.95915606144493,162.1195196240387,171.72392985199468,168.0,1.0408439385550707,0.6195499633887593,0,0,1,1
AAPL,2024-04-17,2024-04-18,168.0,166.92066162690438,162.31536636459583,172.40081902749162,167.04,0.11933837309561568,0.07144299155200634,0,0,1,1
AAPL,2024-04-18,2024-04-19,167.04,167.04552737120406,162.35026357411758,172.21156725618323,165.0,2.0455273712040594,1.2397135582303562,1,0,0,1
AAPL,2024-04-19,2024-04-22,165.0,165.95527856563314,160.7201778090957,171.49391674605099,165.84,0.11527856563313321,0.06951191849142668,1,1,1,1
AAPL,2024-04-22,2024-04-23,165.84,165.5458333229698,160.5449751872143,170.87622204170776,166.9,1.3541666770302072,0.8113640964344342,0,1,0,1
AAPL,2024-04-23,2024-04-24,166.9,165.08393847133323,160.1405371556161,169.960280130804,169.02,3.9360615286667837,2.3287548979019688,0,1,0,1
AAPL,2024-04-24,2024-04-25,169.02,165.34270966060933,160.20768643632596,170.48996795946871,169.89,4.547290339390656,2.6766085932797665,0,1,0,1
AAPL,2024-04-25,2024-04-26,169.89,165.53619457636864,160.71134713432892,170.55872564900392,169.3,3.763805423631368,2.22315736763677,0,0,1,1
AAPL,2024-04-26,2024-04-29,169.3,165.0469665754077,159.84904430685464,170.07647104041445,173.5,8.453033424592292,4.872065374123968,0,1,0,0
AAPL,2024-04-29,2024-04-30,173.5,165.07436237258574,159.67570876646283,170.23955838603322,170.33,5.2556376274142735,3.0855619251486623,0,0,1,0
AAPL,2024-04-30,2024-05-01,170.33,165.15483049733766,160.2306690543765,170.31298611893752,169.3,4.145169502662355,2.448416717316901,0,0,1,1
AAPL,2024-05-01,2024-05-02,169.3,164.9795337880341,159.78790860795368,170.51872887011262,173.03,8.050466211965897,4.652641860660367,0,1,0,0
AAPL,2024-05-02,2024-05-03,173.03,165.44424804849632,160.50986336139354,170.73869550672816,183.38,17.935751951503676,9.780647808117356,0,1,0,0
AAPL,2024-05-03,2024-05-06,183.38,165.94315224776236,160.75210962337334,171.91636316330306,181.71,15.766847752237652,8.676929036029914,0,0,1,0
AAPL,2024-05-06,2024-05-07,181.71,166.2668241639139,160.78541518413866,172.06671056526227,182.4,16.13317583608611,8.844942892106149,0,1,0,0
AAPL,2024-05-07,2024-05-08,182.4,166.70087296566618,160.37385052791313,172.6702111151863,182.74,16.03912703433383,8.777020375099118,0,1,0,0
AAPL,2024-05-08,2024-05-09,182.74,167.5860765102558,162.0447951186861,173.81884767658846,184.57,16.9839234897442,9.201887353754138,0,1,0,0
AAPL,2024-05-09,2024-05-10,184.57,169.0157828711141,163.30313085032085,175.15912419946525,183.05,14.0342171288859,7.666876333307409,0,0,1,0
AAPL,2024-05-10,2024-05-13,183.05,169.26939200107262,163.15364276165778,175.68762067397088,186.28,17.010607998927384,9.131741463396075,0,1,0,0
AAPL,2024-05-13,2024-05-14,186.28,170.12600342696692,163.85225543215813,175.95162646646992,187.43,17.30399657303309,9.232244876545838,0,1,0,0
AAPL,2024-05-14,2024-05-15,187.43,171.21850560952473,164.52471483337894,177.60274042880886,189.72,18.501494390475273,9.751999994465566,0,1,0,0
AAPL,2024-05-15,2024-05-16,189.72,173.2545347140286,167.1226841319086,178.9951601686994,189.84,16.585465285971395,8.736549349503656,0,1,0,0
AAPL,2024-05-16,2024-05-17,189.84,174.6434216172339,167.89576483724133,180.4580691988058,189.87,15.226578382766093,8.019475631729152,0,1,0,0
AAPL,2024-05-17,2024-05-20,189.87,175.67900840668827,169.0386261796529,182.12229942189228,191.04,15.360991593311724,8.040720054704591,0,1,0,0
AAPL,2024-05-20,2024-05-21,191.04,176.32686934173955,170.23638874011922,182.4447731340908,192.35,16.023130658260442,8.330195298896502,0,1,0,0
AAPL,2024-05-21,2024-05-22,192.35,177.4571351289392,170.66412648488594,184.11386078578673,190.9,13.442864871060806,7.041835971899749,0,0,1,0
AAPL,2024-05-22,2024-05-23,190.9,179.37759137063654,172.89018900417204,185.7465787224556,186.88,7.502408629363458,4.014559411901756,0,0,1,0
AAPL,2024-05-23,2024-05-24,186.88,180.43591294099772,173.88706960895004,186.46115195258332,189.98,9.544087059002266,5.02373252895036,0,1,0,0
AAPL,2024-05-24,2024-05-28,189.98,181.98650177593774,175.78673719655663,188.44580311781957,189.99,8.00349822406227,4.212589201347971,0,1,0,0
AAPL,2024-05-28,2024-05-29,189.99,182.4310910029568,175.76148904279688,188.41056758404636,190.29,7.858908997043187,4.129964263298224,0,1,0,0
AAPL,2024-05-29,2024-05-30,190.29,182.59389074928762,176.2007824599749,188.85446855685927,191.29,8.696109250712368,4.546034424307472,0,1,0,0
AAPL,2024-05-30,2024-05-31,191.29,185.3028524037802,178.67706479605383,191.21409854295626,192.25,6.947147596219793,3.613600830095413,0,1,0,0
AAPL,2024-05-31,2024-06-03,192.25,186.1811919386111,180.04750085286852,192.237865126864,194.03,7.848808061388894,4.045151812082862,0,1,0,0
AAPL,2024-06-03,2024-06-04,194.03,187.8490798791589,181.36375512051487,193.7327221446601,194.35,6.500920120841101,3.3449550401371786,0,1,0,0
AAPL,2024-06-04,2024-06-05,194.35,188.2688570846593,182.41667916503332,194.84239398862312,195.87,7.601142915340716,3.88070807931416,0,1,0,0
AAPL,2024-06-05,2024-06-06,195.87,189.21521212819937,182.85065492879906,195.28852728647007,194.48,5.264787871800621,2.7071101766402252,0,0,1,1
AAPL,2024-06-06,2024-06-07,194.48,191.06839895750076,185.0551708274408,196.86154828591174,196.89,5.821601042499225,2.956778425620167,0,1,0,0
AAPL,2024-06-07,2024-06-10,196.89,192.41427195174174,186.39735890290038,198.07989341365794,193.12,0.7057280482582655,0.36543498768730426,0,0,1,1
AAPL,2024-06-10,2024-06-11,193.12,193.16961569108437,187.17566275799223,198.87479487956304,207.15,13.980384308915632,6.7489183240360795,1,1,1,0
AAPL,2024-06-11,2024-06-12,207.15,194.4505929658903,188.32185683516093,200.36271229754976,213.07,18.619407034109685,8.738633797923603,0,1,0,0
AAPL,2024-06-12,2024-06-13,213.07,197.29740477704294,191.6395764928846,203.14341047326,214.24,16.942595222957067,7.908231526403213,0,1,0,0
AAPL,2024-06-13,2024-06-14,214.24,199.15867562244017,192.98133464696272,204.86700485370628,212.49,13.331324377559838,6.273859653128359,0,0,1,0
AAPL,2024-06-14,2024-06-17,212.49,201.0086216660324,194.8051859797288,207.0396554160471,216.67,15.661378333967576,7.228217258155147,0,1,0,0
AAPL,2024-06-17,2024-06-18,216.67,203.30907616936256,197.55398343928283,209.28754160063116,214.29,10.980923830637437,5.124328634152319,0,0,1,0
AAPL,2024-06-18,2024-06-20,214.29,204.72508178197015,198.68922654229985,210.7082268749273,209.68,4.95491821802986,2.3630857581999,0,0,1,1
AAPL,2024-06-20,2024-06-21,209.68,207.0019834366284,201.05089573793668,212.96282534931396,207.49,0.48801656337161603,0.235200040169693,0,0,1,1
AAPL,2024-06-21,2024-06-24,207.49,208.55873526528003,202.95667640937714,214.95510937832537,208.14,0.41873526528004845,0.20117962201399564,1,1,1,1
AAPL,2024-06-24,2024-06-25,208.14,209.7497197453333,204.022789684843,215.80567139958487,209.07,0.6797197453333013,0.32511586803500725,1,1,1,1
AAPL,2024-06-25,2024-06-26,209.07,210.23879081462582,204.273050377628,215.7222085087377,213.25,3.0112091853741845,1.412055889909955,1,1,1,1
AAPL,2024-06-26,2024-06-27,213.25,210.92942585355544,205.22982418112846,216.7372212470743,214.1,3.170574146444551,1.480884701679805,0,1,0,1
AAPL,2024-06-27,2024-06-28,214.1,212.56206546897874,206.65302754376077,218.06217634818887,210.62,1.9420654689787398,0.9220707762256826,0,0,1,1
AAPL,2024-06-28,2024-07-01,210.62,214.6436652165202,209.2858110215744,219.88488490219655,216.75,2.1063347834798094,0.9717807535790687,1,1,1,1
AAPL,2024-07-01,2024-07-02,216.75,215.8080062622735,210.26053538390542,221.46311270813348,220.27,4.461993737726516,2.0256928939592074,0,1,0,1
AAPL,2024-07-02,2024-07-03,220.27,216.911188857907,211.8159439579225,222.30182519607953,221.55,4.6388111420930045,2.093798755081753,0,1,0,1
AAPL,2024-07-03,2024-07-05,221.55,217.4302104752177,211.97808748950206,222.8145394847742,226.34,8.909789524782298,3.936462633378391,0,1,0,0
AAPL,2024-07-05,2024-07-08,226.34,221.60160361731513,216.0576610790794,227.15120244781048,227.82,6.218396382684858,2.729521719959576,0,1,0,0
AAPL,2024-07-08,2024-07-09,227.82,222.74946976365007,217.26253387368212,228.64743051596082,228.68,5.930530236349938,2.5933751251052124,0,1,0,0
AAPL,2024-07-09,2024-07-10,228.68,224.01516261469558,218.5070214622041,229.25782575682433,232.98,8.964837385304406,3.8478999849427487,0,1,0,0
AAPL,2024-07-10,2024-07-11,232.98,225.1175087673503,219.47848646044142,230.5266400708712,227.57,2.4524912326496917,1.0776865283393782,0,0,1,1
AAPL,2024-07-11,2024-07-12,227.57,226.29192749563305,220.9679529362173,232.05510138528328,230.54,4.248072504366945,1.8426617958630516,0,1,0,1
AAPL,2024-07-12,2024-07-15,230.54,228.97864822988717,223.32670424692822,234.38083623576358,234.4,5.421351770112835,2.312863383055268,0,1,0,0
AAPL,2024-07-15,2024-07-16,234.4,230.3123912732602,225.1047050884593,235.6365642969912,234.82,4.5076087267397895,1.9196017062208626,0,1,0,1
AAPL,2024-07-16,2024-07-17,234.82,231.23367307570342,226.00805592532572,236.92961116386095,228.88,2.3536730757034263,1.0283437065713876,0,0,1,1
AAPL,2024-07-17,2024-07-18,228.88,231.5464860160407,226.019435192288,236.99911272571748,224.18,7.366486016040682,3.2859693173842826,1,0,0,0
AAPL,2024-07-18,2024-07-19,224.18,231.9302807361135,226.4123827096256,237.228997559535,224.31,7.6202807361135,3.397209547400374,1,1,1,0
AAPL,2024-07-19,2024-07-22,224.31,233.73537895249004,228.46499027426495,239.5147317747142,223.96,9.77537895249003,4.364787887146611,1,0,0,0
AAPL,2024-07-22,2024-07-23,223.96,233.88424842537654,228.00271706228,239.2031698500297,225.01,8.87424842537655,3.943935125097621,1,1,1,0
AAPL,2024-07-23,2024-07-24,225.01,233.7137836236073,228.1302035036107,239.31617936003042,218.54,15.173783623607306,6.943252321274358,1,0,0,0
AAPL,2024-07-24,2024-07-25,218.54,233.06115394972565,227.40447692661445,239.00794649215217,217.49,15.571153949725641,7.159480412437212,1,0,0,0
AAPL,2024-07-25,2024-07-26,217.49,233.29848817764793,227.93087685974197,239.39576142008235,217.96,15.338488177647918,7.0372949976803945,1,1,1,0
AAPL,2024-07-26,2024-07-29,217.96,234.41713663465077,228.53216957239692,240.47821872429986,218.24,16.177136634650765,7.412544278734195,1,1,1,0
AAPL,2024-07-29,2024-07-30,218.24,234.31495579008225,227.95377070381085,240.33957290092962,218.8,15.51495579008224,7.090930433899975,1,1,1,0
AAPL,2024-07-30,2024-07-31,218.8,233.88097858990514,227.6634605092054,239.9430973795858,222.08,11.800978589905128,5.3138412236012895,1,1,1,0
AAPL,2024-07-31,2024-08-01,222.08,233.30619714249642,227.15252235101238,239.76204080693992,218.36,14.946197142496402,6.844750477107494,1,0,0,0
AAPL,2024-08-01,2024-08-02,218.36,233.60728914649908,227.15121181659396,240.1403512144956,219.86,13.747289146499071,6.252746814278994,1,1,1,0
AAPL,2024-08-02,2024-08-05,219.86,234.71612116502786,228.097848642586,241.10126887570146,209.27,25.446121165027847,12.159469185173172,1,0,0,0
AAPL,2024-08-05,2024-08-06,209.27,234.21167354255863,227.19303327121776,241.48496923655287,207.23,26.98167354255864,13.020158056872374,1,0,0,0
AAPL,2024-08-06,2024-08-07,207.23,233.1465169916614,225.90778704776162,240.5792432088164,209.82,23.326516991661407,11.117394428819782,1,1,1,0
AAPL,2024-08-07,2024-08-08,209.82,231.70899886857364,224.45301965527858,238.64266416785972,213.31,18.398998868573642,8.625474130472597,1,1,1,0
AAPL,2024-08-08,2024-08-09,213.31,232.148204676249,224.5761370817784,239.52567175833846,216.24,15.908204676249,7.356735421528544,1,1,1,0
AAPL,2024-08-09,2024-08-12,216.24,232.61039117029443,225.51858972037274,240.2312045255373,217.53,15.080391170294433,6.932556966671805,1,1,1,0
AAPL,2024-08-12,2024-08-13,217.53,232.4630728841482,224.58997737938475,240.35845412735486,221.27,11.193072884148194,5.058558721761801,1,1,1,0
AAPL,2024-08-13,2024-08-14,221.27,231.51398993241554,223.6727961168162,239.61391301440145,221.72,9.793989932415542,4.417278518840797,1,1,1,0
AAPL,2024-08-14,2024-08-15,221.72,230.4730706997104,221.9125061000195,237.92977065147426,224.72,5.753070699710406,2.560106220832323,1,1,1,1
AAPL,2024-08-15,2024-08-16,224.72,230.4356210229063,223.1545505483313,237.43398043186141,226.05,4.385621022906292,1.9401110474285694,1,1,1,1
AAPL,2024-08-16,2024-08-19,226.05,231.04579363111586,224.06005856612595,238.87380815057926,225.89,5.15579363111587,2.2824355353878554,1,0,0,1
AAPL,2024-08-19,2024-08-20,225.89,231.34353491551377,224.2463774487626,238.9307893180741,226.51,4.833534915513781,2.1339167874709233,1,1,1,1
AAPL,2024-08-20,2024-08-21,226.51,230.7788546286524,223.85251509654694,238.36998230727647,226.4,4.378854628652391,1.9341230691073228,1,0,0,1
AAPL,2024-08-21,2024-08-22,226.4,229.9594627017151,223.01745747192408,236.56417784830285,224.53,5.429462701715096,2.4181457718225987,1,0,0,1
AAPL,2024-08-22,2024-08-23,224.53,229.91901722841837,223.11456013386768,236.56893672593014,226.84,3.0790172284183654,1.3573519786116337,1,1,1,1
AAPL,2024-08-23,2024-08-26,226.84,230.30146646916677,223.4003226071318,236.99064354165603,227.18,3.121466469166762,1.3740058407559474,1,1,1,1
AAPL,2024-08-26,2024-08-27,227.18,230.36005514107077,223.54646079432362,237.33255717231836,228.03,2.3300551410707726,1.021819559254743,1,1,1,1
AAPL,2024-08-27,2024-08-28,228.03,229.77070890675623,222.56233097565166,236.14758080909584,226.49,3.2807089067562174,1.448500554819801,1,0,0,1
AAPL,2024-08-28,2024-08-29,226.49,229.3384512233363,222.4693266926358,236.35766963084458,229.79,0.4515487766636852,0.19650497264634437,1,1,1,1
AAPL,2024-08-29,2024-08-30,229.79,229.3888338323371,223.0439988188468,235.75333341653558,229.0,0.3888338323370988,0.16979643332756295,0,0,1,1
AAPL,2024-08-30,2024-09-03,229.0,229.62606759955412,222.74277076489267,236.50592714436627,222.77,6.856067599554109,3.0776440271339696,1,0,0,1
AAPL,2024-09-03,2024-09-04,222.77,228.75724094015968,222.87275001340493,235.8268092551764,220.85,7.9072409401596815,3.5803671903109096,1,0,0,0
AAPL,2024-09-04,2024-09-05,220.85,228.47455089330037,221.81320087763882,235.37439150851247,222.38,6.094550893300379,2.7406020743890274,1,1,1,1
AAPL,2024-09-05,2024-09-06,222.38,227.73660999737572,221.3371014258672,234.2312921520202,220.82,6.91660999737573,3.1322389263031,1,0,0,0
AAPL,2024-09-06,2024-09-09,220.82,227.3671204641703,220.74331195125225,233.6581012451769,220.91,6.457120464170316,2.9229643130134533,1,1,1,1
AAPL,2024-09-09,2024-09-10,220.91,227.04157185819355,220.65820289632882,233.3530622058777,220.11,6.931571858193536,3.1491399108984695,1,0,0,0
AAPL,2024-09-10,2024-09-11,220.11,226.44537845534552,220.28614186001877,232.25121793946528,222.66,3.7853784553455228,1.7000711646346516,1,1,1,1
AAPL,2024-09-11,2024-09-12,222.66,225.7467136428204,219.4965541969497,232.20207387957583,222.77,2.9767136428203855,1.3362273388188546,1,1,1,1
AAPL,2024-09-12,2024-09-13,222.77,225.22442347990398,218.87015341141566,231.3672043567102,222.5,2.724423479903976,1.2244599909130471,1,0,0,1
AAPL,2024-09-13,2024-09-16,222.5,224.92494468959507,218.98855965924864,231.02707731286142,216.32,8.604944689595072,3.977877537535727,1,0,0,0
AAPL,2024-09-16,2024-09-17,216.32,223.97053395669133,218.30164052327555,229.8235519741162,216.79,7.180533956691335,3.3122071849993606,1,1,1,0
AAPL,2024-09-17,2024-09-18,216.79,223.26896309480597,217.2709802466239,229.06911141313847,220.69,2.578963094805971,1.1685908263578377,1,1,1,1
AAPL,2024-09-18,2024-09-19,220.69,222.17970904203688,216.5688747358127,227.45625549026067,228.87,6.6902909579631284,2.9231838850311576,1,1,1,0
AAPL,2024-09-19,2024-09-20,228.87,223.3479051564997,217.16759475111658,229.30989062217887,228.2,4.852094843500282,2.126246644736046,0,0,1,1
AAPL,2024-09-20,2024-09-23,228.2,222.8142774349545,216.91473238966972,228.8145659168508,226.47,3.655722565045494,1.6142193512977754,0,0,1,1
AAPL,2024-09-23,2024-09-24,226.47,222.93301250747558,216.9670585259058,228.9617234030885,227.37,4.436987492524423,1.9514392806127805,0,1,0,1
AAPL,2024-09-24,2024-09-25,227.37,223.27635423634717,217.4808547576598,229.08999526889485,226.37,3.0936457636528303,1.3666323998392749,0,0,1,1
AAPL,2024-09-25,2024-09-26,226.37,223.37569798773728,217.40881467016183,229.1855671067353,227.52,4.144302012262727,1.8215110812590436,0,1,0,1
AAPL,2024-09-26,2024-09-27,227.52,224.1327840261073,217.689347601677,229.75266583813544,227.79,3.657215973892704,1.6055208629580546,0,1,0,1
AAPL,2024-09-27,2024-09-30,227.79,224.1324924873771,217.60954163639718,230.42013514813965,233.0,8.867507512622893,3.8057972155546413,0,1,0,0
AAPL,2024-09-30,2024-10-01,233.0,224.71729208422948,218.6828983113148,230.44706040693987,226.21,1.4927079157705236,0.6598770680803394,0,0,1,1
AAPL,2024-10-01,2024-10-02,226.21,225.0656003021978,219.0977346958524,231.28374237104381,226.78,1.7143996978022074,0.7559748204103579,0,1,0,1
AAPL,2024-10-02,2024-10-03,226.78,225.4296687260669,218.98477470620085,231.0472105567389,225.67,0.24033127393309428,0.10649677578873781,0,0,1,1
AAPL,2024-10-03,2024-10-04,225.67,225.82438701584636,219.80132630826915,231.74721843978762,226.8,0.9756129841536563,0.430164455075238,1,1,1,1
AAPL,2024-10-04,2024-10-07,226.8,225.51657733383928,219.4160848832963,231.62009964187965,221.69,3.826577333839282,1.726093794788521,0,0,1,1
AAPL,2024-10-07,2024-10-08,221.69,224.964134264218,219.36440456054794,231.1977050623536,225.77,0.8058657357820209,0.35694101773766523,1,1,1,1
AAPL,2024-10-08,2024-10-09,225.77,225.18099077658974,219.43649180184065,230.82989739657808,229.54,4.359009223410254,1.8990194402807148,0,1,0,1
AAPL,2024-10-09,2024-10-10,229.54,225.61602804338182,219.04110437212992,231.75481187256932,229.04,3.4239719566181748,1.4949231385210804,0,0,1,1
AAPL,2024-10-10,2024-10-11,229.04,226.15791687116558,220.309500705657,232.73442941712153,227.55,1.3920831288344289,0.6117702169954963,0,0,1,1
AAPL,2024-10-11,2024-10-14,227.55,225.91607567764052,219.97565274797694,231.92008194037865,231.3,5.383924322359491,2.3276802084421626,0,1,0,1
AAPL,2024-10-14,2024-10-15,231.3,226.20468209748225,220.57110321256633,231.89218362223843,233.85,7.645317902517746,3.2693255942659025,0,1,0,0
AAPL,2024-10-15,2024-10-16,233.85,226.79765980746657,220.773394577331,233.148260077705,231.78,4.982340192533428,2.1495988404169766,0,0,1,1
AAPL,2024-10-16,2024-10-17,231.78,227.24599873021637,221.9225875440121,232.93564107719916,232.15,4.904001269783635,2.1124278568048207,0,1,0,1
AAPL,2024-10-17,2024-10-18,232.15,227.96076628294276,222.07945918922917,233.63695510634705,235.0,7.039233717057243,2.9954186028756173,0,1,0,0
AAPL,2024-10-18,2024-10-21,235.0,228.30978477651658,222.2448110416883,234.06592665190982,236.48,8.17021522348341,3.4549286295407295,0,1,0,0
AAPL,2024-10-21,2024-10-22,236.48,229.00671977181466,223.45968496759008,234.87225754770043,235.86,6.853280228185355,2.90565599418926,0,0,1,0
AAPL,2024-10-22,2024-10-23,235.86,229.63241265220023,224.13616813229592,235.26832372535046,230.76,1.1275873477997607,0.48864072965457467,0,0,1,1
AAPL,2024-10-23,2024-10-24,230.76,229.84301811162703,224.09582681808322,235.9323582955923,230.57,0.7269818883729613,0.3152976919553418,0,0,1,1
AAPL,2024-10-24,2024-10-25,230.57,230.69553101585572,225.1436824234719,235.9902486320082,231.41,0.7144689841442755,0.3087459418838429,1,1,1,1
AAPL,2024-10-25,2024-10-28,231.41,231.03472627777043,225.68216990755894,236.58684907351346,233.4,2.365273722229574,1.0133991954276924,0,1,0,1
AAPL,2024-10-28,2024-10-29,233.4,230.54076524039107,224.83536838073826,237.02150028751956,233.67,3.12923475960892,1.3391683825373404,0,1,0,1
AAPL,2024-10-29,2024-10-30,233.67,231.05441799720637,225.23563768326136,237.05451193114524,230.1,0.9544179972063773,0.4147840057213815,0,0,1,1
AAPL,2024-10-30,2024-10-31,230.1,231.13424447527458,225.5013140004913,236.86821437959728,225.91,5.224244475274588,2.3125335200050174,1,0,0,1
AAPL,2024-10-31,2024-11-01,225.91,231.1327515074081,225.68470460637838,236.5792876154023,222.91,8.222751507408105,3.688821276317448,1,0,0,0
AAPL,2024-11-01,2024-11-04,222.91,230.73340347899338,224.59628956344844,235.92610993571765,222.01,8.72340347899339,3.929284031620405,1,0,0,0
AAPL,2024-11-04,2024-11-05,222.01,230.36175321021193,225.1116700921222,236.51422875723972,223.45,6.911753210211941,3.09319901987139,1,1,1,0
AAPL,2024-11-05,2024-11-06,223.45,229.8644597503008,223.86407441533635,235.68515476166064,222.72,7.144459750300797,3.207821367627521,1,0,0,0
AAPL,2024-11-06,2024-11-07,222.72,229.36657082408001,223.35643365673556,235.03142124655864,227.48,1.8865708240800245,0.829334809212718,1,1,1,1
AAPL,2024-11-07,2024-11-08,227.48,229.8164841328479,224.09500029342627,236.1288380704915,226.96,2.8564841328478963,1.258584831125325,1,0,0,1
AAPL,2024-11-08,2024-11-11,226.96,229.50176228300566,223.56895837839707,235.3976026565564,224.23,5.271762283005671,2.351051278941518,1,0,0,1
AAPL,2024-11-11,2024-11-12,224.23,229.43432597197443,223.3300455423837,235.2209716178001,224.23,5.204325971974441,2.320976663132651,1,0,0,1
